"D:\Fake image detection\training_fake\easy_159_1111.jpg"
"D:\Fake image detection\training_fake\easy_15_0011.jpg"
"D:\Fake image detection\training_fake\easy_160_0011.jpg"
"D:\Fake image detection\training_fake\easy_161_1101.jpg"
"D:\Fake image detection\training_fake\easy_162_0001.jpg"
"D:\Fake image detection\training_fake\easy_163_1001.jpg"
"D:\Fake image detection\training_fake\easy_164_1111.jpg"
"D:\Fake image detection\training_fake\easy_165_1010.jpg"
"D:\Fake image detection\training_fake\easy_166_1100.jpg"
"D:\Fake image detection\training_fake\easy_167_0110.jpg"
"D:\Fake image detection\training_fake\easy_168_0010.jpg"
"D:\Fake image detection\training_fake\easy_169_1100.jpg"
"D:\Fake image detection\training_fake\easy_16_1111.jpg"
"D:\Fake image detection\training_fake\easy_170_0010.jpg"
"D:\Fake image detection\training_fake\easy_171_1100.jpg"
"D:\Fake image detection\training_fake\easy_172_1001.jpg"
"D:\Fake image detection\training_fake\easy_173_0111.jpg"
"D:\Fake image detection\training_fake\easy_174_1110.jpg"
"D:\Fake image detection\training_fake\easy_175_0001.jpg"
"D:\Fake image detection\training_fake\easy_176_1000.jpg"
"D:\Fake image detection\training_fake\easy_177_1010.jpg"
"D:\Fake image detection\training_fake\easy_178_1111.jpg"
"D:\Fake image detection\training_fake\easy_179_0001.jpg"
"D:\Fake image detection\training_fake\easy_17_0011.jpg"
"D:\Fake image detection\training_fake\easy_180_0011.jpg"
"D:\Fake image detection\training_fake\easy_181_1110.jpg"
"D:\Fake image detection\training_fake\easy_182_0100.jpg"
"D:\Fake image detection\training_fake\easy_183_1111.jpg"
"D:\Fake image detection\training_fake\easy_184_0110.jpg"
"D:\Fake image detection\training_fake\easy_185_1101.jpg"
"D:\Fake image detection\training_fake\easy_186_1001.jpg"
"D:\Fake image detection\training_fake\easy_187_1110.jpg"
"D:\Fake image detection\training_fake\easy_188_1111.jpg"
"D:\Fake image detection\training_fake\easy_189_1101.jpg"
"D:\Fake image detection\training_fake\easy_18_0011.jpg"
"D:\Fake image detection\training_fake\easy_190_0101.jpg"
"D:\Fake image detection\training_fake\easy_191_0001.jpg"
"D:\Fake image detection\training_fake\easy_192_1000.jpg"
"D:\Fake image detection\training_fake\easy_193_1110.jpg"
"D:\Fake image detection\training_fake\easy_194_1011.jpg"
"D:\Fake image detection\training_fake\easy_195_1110.jpg"
"D:\Fake image detection\training_fake\easy_196_0010.jpg"
"D:\Fake image detection\training_fake\easy_197_1111.jpg"
"D:\Fake image detection\training_fake\easy_198_0011.jpg"
"D:\Fake image detection\training_fake\easy_199_1100.jpg"
"D:\Fake image detection\training_fake\easy_19_0111.jpg"
"D:\Fake image detection\training_fake\easy_1_1110.jpg"
"D:\Fake image detection\training_fake\easy_200_1110.jpg"
"D:\Fake image detection\training_fake\easy_201_0001.jpg"
"D:\Fake image detection\training_fake\easy_202_0011.jpg"
"D:\Fake image detection\training_fake\easy_203_0111.jpg"
"D:\Fake image detection\training_fake\easy_204_0101.jpg"
"D:\Fake image detection\training_fake\easy_205_1110.jpg"
"D:\Fake image detection\training_fake\easy_206_0011.jpg"
"D:\Fake image detection\training_fake\easy_207_1000.jpg"
"D:\Fake image detection\training_fake\easy_208_1111.jpg"
"D:\Fake image detection\training_fake\easy_209_0001.jpg"
"D:\Fake image detection\training_fake\easy_20_1111.jpg"
"D:\Fake image detection\training_fake\easy_210_1011.jpg"
"D:\Fake image detection\training_fake\easy_211_1100.jpg"
"D:\Fake image detection\training_fake\easy_212_0010.jpg"
"D:\Fake image detection\training_fake\easy_213_1111.jpg"
"D:\Fake image detection\training_fake\easy_214_0011.jpg"
"D:\Fake image detection\training_fake\easy_215_1111.jpg"
"D:\Fake image detection\training_fake\easy_216_1100.jpg"
"D:\Fake image detection\training_fake\easy_217_1111.jpg"
"D:\Fake image detection\training_fake\easy_218_0011.jpg"
"D:\Fake image detection\training_fake\easy_219_1101.jpg"
"D:\Fake image detection\training_fake\easy_21_0011.jpg"
"D:\Fake image detection\training_fake\easy_220_1000.jpg"
"D:\Fake image detection\training_fake\easy_221_0111.jpg"
"D:\Fake image detection\training_fake\easy_222_0011.jpg"
"D:\Fake image detection\training_fake\easy_223_0100.jpg"
"D:\Fake image detection\training_fake\easy_224_1100.jpg"
"D:\Fake image detection\training_fake\easy_225_0010.jpg"
"D:\Fake image detection\training_fake\easy_226_1111.jpg"
"D:\Fake image detection\training_fake\easy_227_1110.jpg"
"D:\Fake image detection\training_fake\easy_228_0011.jpg"
"D:\Fake image detection\training_fake\easy_229_1000.jpg"
"D:\Fake image detection\training_fake\easy_22_1010.jpg"
"D:\Fake image detection\training_fake\easy_230_1010.jpg"
"D:\Fake image detection\training_fake\easy_231_1011.jpg"
"D:\Fake image detection\training_fake\easy_232_1100.jpg"
"D:\Fake image detection\training_fake\easy_233_0010.jpg"
"D:\Fake image detection\training_fake\easy_234_1000.jpg"
"D:\Fake image detection\training_fake\easy_235_1111.jpg"
"D:\Fake image detection\training_fake\easy_236_1100.jpg"
"D:\Fake image detection\training_fake\easy_237_0011.jpg"
"D:\Fake image detection\training_fake\easy_238_1111.jpg"
"D:\Fake image detection\training_fake\easy_239_1110.jpg"
"D:\Fake image detection\training_fake\easy_23_1100.jpg"
"D:\Fake image detection\training_fake\easy_240_1110.jpg"
"D:\Fake image detection\training_fake\easy_24_0011.jpg"
"D:\Fake image detection\training_fake\easy_25_0110.jpg"
"D:\Fake image detection\training_fake\easy_26_1100.jpg"
"D:\Fake image detection\training_fake\easy_27_1000.jpg"
"D:\Fake image detection\training_fake\easy_28_1100.jpg"
"D:\Fake image detection\training_fake\easy_29_0011.jpg"
"D:\Fake image detection\training_fake\easy_2_1111.jpg"
"D:\Fake image detection\training_fake\easy_30_1001.jpg"
"D:\Fake image detection\training_fake\easy_31_0011.jpg"
"D:\Fake image detection\training_fake\easy_32_1100.jpg"
"D:\Fake image detection\training_fake\easy_33_0010.jpg"
"D:\Fake image detection\training_fake\easy_34_1100.jpg"
"D:\Fake image detection\training_fake\easy_35_0110.jpg"
"D:\Fake image detection\training_fake\easy_36_1111.jpg"
"D:\Fake image detection\training_fake\easy_37_0010.jpg"
"D:\Fake image detection\training_fake\easy_38_0010.jpg"
"D:\Fake image detection\training_fake\easy_39_0011.jpg"
"D:\Fake image detection\training_fake\easy_3_1100.jpg"
"D:\Fake image detection\training_fake\easy_40_1111.jpg"
"D:\Fake image detection\training_fake\easy_41_0001.jpg"
"D:\Fake image detection\training_fake\easy_42_0001.jpg"
"D:\Fake image detection\training_fake\easy_43_1100.jpg"
"D:\Fake image detection\training_fake\easy_44_0011.jpg"
"D:\Fake image detection\training_fake\easy_45_1010.jpg"
"D:\Fake image detection\training_fake\easy_46_1100.jpg"
"D:\Fake image detection\training_fake\easy_47_1110.jpg"
"D:\Fake image detection\training_fake\easy_48_0011.jpg"
"D:\Fake image detection\training_fake\easy_49_1000.jpg"
"D:\Fake image detection\training_fake\easy_4_0011.jpg"
"D:\Fake image detection\training_fake\easy_50_0110.jpg"
"D:\Fake image detection\training_fake\easy_51_1110.jpg"
"D:\Fake image detection\training_fake\easy_52_1100.jpg"
"D:\Fake image detection\training_fake\easy_53_0001.jpg"
"D:\Fake image detection\training_fake\easy_54_1010.jpg"
"D:\Fake image detection\training_fake\easy_55_0011.jpg"
"D:\Fake image detection\training_fake\easy_56_1110.jpg"
"D:\Fake image detection\training_fake\easy_57_0010.jpg"
"D:\Fake image detection\training_fake\easy_58_0011.jpg"
"D:\Fake image detection\training_fake\easy_59_0010.jpg"
"D:\Fake image detection\training_fake\easy_5_1100.jpg"
"D:\Fake image detection\training_fake\easy_60_1111.jpg"
"D:\Fake image detection\training_fake\easy_61_0111.jpg"
"D:\Fake image detection\training_fake\easy_62_0001.jpg"
"D:\Fake image detection\training_fake\easy_63_1110.jpg"
"D:\Fake image detection\training_fake\easy_64_1111.jpg"
"D:\Fake image detection\training_fake\easy_65_1111.jpg"
"D:\Fake image detection\training_fake\easy_66_1101.jpg"
"D:\Fake image detection\training_fake\easy_67_0101.jpg"
"D:\Fake image detection\training_fake\easy_68_1100.jpg"
"D:\Fake image detection\training_fake\easy_69_1011.jpg"
"D:\Fake image detection\training_fake\easy_6_1110.jpg"
"D:\Fake image detection\training_fake\easy_70_0011.jpg"
"D:\Fake image detection\training_fake\easy_71_1100.jpg"
"D:\Fake image detection\training_fake\easy_72_1111.jpg"
"D:\Fake image detection\training_fake\easy_73_1110.jpg"
"D:\Fake image detection\training_fake\easy_74_0010.jpg"
"D:\Fake image detection\training_fake\easy_75_1100.jpg"
"D:\Fake image detection\training_fake\easy_76_1111.jpg"
"D:\Fake image detection\training_fake\easy_77_0111.jpg"
"D:\Fake image detection\training_fake\easy_78_1111.jpg"
"D:\Fake image detection\training_fake\easy_79_0001.jpg"
"D:\Fake image detection\training_fake\easy_7_1100.jpg"
"D:\Fake image detection\training_fake\easy_80_0001.jpg"
"D:\Fake image detection\training_fake\easy_81_1111.jpg"
"D:\Fake image detection\training_fake\easy_82_0001.jpg"
"D:\Fake image detection\training_fake\easy_83_1110.jpg"
"D:\Fake image detection\training_fake\easy_84_0011.jpg"
"D:\Fake image detection\training_fake\easy_85_1111.jpg"
"D:\Fake image detection\training_fake\easy_86_0011.jpg"
"D:\Fake image detection\training_fake\easy_87_0110.jpg"
"D:\Fake image detection\training_fake\easy_88_0011.jpg"
"D:\Fake image detection\training_fake\easy_89_0010.jpg"
"D:\Fake image detection\training_fake\easy_8_0010.jpg"
"D:\Fake image detection\training_fake\easy_90_1111.jpg"
"D:\Fake image detection\training_fake\easy_91_1000.jpg"
"D:\Fake image detection\training_fake\easy_92_0011.jpg"
"D:\Fake image detection\training_fake\easy_93_1010.jpg"
"D:\Fake image detection\training_fake\easy_94_0001.jpg"
"D:\Fake image detection\training_fake\easy_95_0101.jpg"
"D:\Fake image detection\training_fake\easy_96_0011.jpg"
"D:\Fake image detection\training_fake\easy_97_1111.jpg"
"D:\Fake image detection\training_fake\easy_98_0001.jpg"
"D:\Fake image detection\training_fake\easy_99_0101.jpg"
"D:\Fake image detection\training_fake\easy_9_1010.jpg"
"D:\Fake image detection\training_fake\hard_100_1111.jpg"
"D:\Fake image detection\training_fake\hard_101_0011.jpg"
"D:\Fake image detection\training_fake\hard_102_1001.jpg"
"D:\Fake image detection\training_fake\hard_103_1101.jpg"
"D:\Fake image detection\training_fake\hard_104_1001.jpg"
"D:\Fake image detection\training_fake\hard_105_1011.jpg"
"D:\Fake image detection\training_fake\hard_106_1100.jpg"
"D:\Fake image detection\training_fake\hard_107_1111.jpg"
"D:\Fake image detection\training_fake\hard_108_1111.jpg"
"D:\Fake image detection\training_fake\hard_109_1100.jpg"
"D:\Fake image detection\training_fake\hard_10_1111.jpg"
"D:\Fake image detection\training_fake\hard_110_1110.jpg"
"D:\Fake image detection\training_fake\hard_111_1111.jpg"
"D:\Fake image detection\training_fake\hard_112_1111.jpg"
"D:\Fake image detection\training_fake\hard_113_0011.jpg"
"D:\Fake image detection\training_fake\hard_114_1111.jpg"
"D:\Fake image detection\training_fake\hard_115_1110.jpg"
"D:\Fake image detection\training_fake\hard_116_1101.jpg"
"D:\Fake image detection\training_fake\hard_117_1110.jpg"
"D:\Fake image detection\training_fake\hard_118_0111.jpg"
"D:\Fake image detection\training_fake\hard_119_1100.jpg"
"D:\Fake image detection\training_fake\hard_11_1100.jpg"
"D:\Fake image detection\training_fake\hard_120_0011.jpg"
"D:\Fake image detection\training_fake\hard_121_1100.jpg"
"D:\Fake image detection\training_fake\hard_122_1100.jpg"
"D:\Fake image detection\training_fake\hard_123_1111.jpg"
"D:\Fake image detection\training_fake\hard_124_1100.jpg"
"D:\Fake image detection\training_fake\hard_125_1100.jpg"
"D:\Fake image detection\training_fake\hard_126_0111.jpg"
"D:\Fake image detection\training_fake\hard_127_0011.jpg"
"D:\Fake image detection\training_fake\hard_128_1111.jpg"
"D:\Fake image detection\training_fake\hard_129_1111.jpg"
"D:\Fake image detection\training_fake\hard_12_1101.jpg"
"D:\Fake image detection\training_fake\hard_130_1111.jpg"
"D:\Fake image detection\training_fake\hard_131_1000.jpg"
"D:\Fake image detection\training_fake\hard_132_0111.jpg"
"D:\Fake image detection\training_fake\hard_133_0001.jpg"
"D:\Fake image detection\training_fake\hard_134_1100.jpg"
"D:\Fake image detection\training_fake\hard_135_1101.jpg"
"D:\Fake image detection\training_fake\hard_136_1101.jpg"
"D:\Fake image detection\training_fake\hard_137_1001.jpg"
"D:\Fake image detection\training_fake\hard_138_1101.jpg"
"D:\Fake image detection\training_fake\hard_139_1011.jpg"
"D:\Fake image detection\training_fake\hard_13_1111.jpg"
"D:\Fake image detection\training_fake\hard_140_1111.jpg"
"D:\Fake image detection\training_fake\hard_141_0100.jpg"
"D:\Fake image detection\training_fake\hard_142_1110.jpg"
"D:\Fake image detection\training_fake\hard_143_0100.jpg"
"D:\Fake image detection\training_fake\hard_144_0011.jpg"
"D:\Fake image detection\training_fake\hard_145_1100.jpg"
"D:\Fake image detection\training_fake\hard_146_0110.jpg"
"D:\Fake image detection\training_fake\hard_147_1111.jpg"
"D:\Fake image detection\training_fake\hard_148_1010.jpg"
"D:\Fake image detection\training_fake\hard_149_0011.jpg"
"D:\Fake image detection\training_fake\hard_14_1111.jpg"
"D:\Fake image detection\training_fake\hard_150_1000.jpg"
"D:\Fake image detection\training_fake\hard_151_0101.jpg"
"D:\Fake image detection\training_fake\hard_152_0111.jpg"
"D:\Fake image detection\training_fake\hard_153_1011.jpg"
"D:\Fake image detection\training_fake\hard_154_1100.jpg"
"D:\Fake image detection\training_fake\hard_155_0010.jpg"
"D:\Fake image detection\training_fake\hard_156_1111.jpg"
"D:\Fake image detection\training_fake\hard_157_1111.jpg"
"D:\Fake image detection\training_fake\hard_158_0011.jpg"
"D:\Fake image detection\training_fake\hard_159_0100.jpg"
"D:\Fake image detection\training_fake\hard_15_1111.jpg"
"D:\Fake image detection\training_fake\hard_160_1111.jpg"
"D:\Fake image detection\training_fake\hard_161_1100.jpg"
"D:\Fake image detection\training_fake\hard_162_0010.jpg"
"D:\Fake image detection\training_fake\hard_163_0011.jpg"
"D:\Fake image detection\training_fake\hard_164_1000.jpg"
"D:\Fake image detection\training_fake\hard_165_1000.jpg"
"D:\Fake image detection\training_fake\hard_166_1110.jpg"
"D:\Fake image detection\training_fake\hard_167_0011.jpg"
"D:\Fake image detection\training_fake\hard_168_0011.jpg"
"D:\Fake image detection\training_fake\hard_169_0111.jpg"
"D:\Fake image detection\training_fake\hard_16_1111.jpg"
"D:\Fake image detection\training_fake\hard_170_0111.jpg"
"D:\Fake image detection\training_fake\hard_171_1101.jpg"
"D:\Fake image detection\training_fake\hard_172_1100.jpg"
"D:\Fake image detection\training_fake\hard_173_1110.jpg"
"D:\Fake image detection\training_fake\hard_174_1111.jpg"
"D:\Fake image detection\training_fake\hard_175_1100.jpg"
"D:\Fake image detection\training_fake\hard_176_0011.jpg"
"D:\Fake image detection\training_fake\hard_177_1011.jpg"
"D:\Fake image detection\training_fake\hard_178_1001.jpg"
"D:\Fake image detection\training_fake\hard_179_1111.jpg"
"D:\Fake image detection\training_fake\hard_17_1010.jpg"
"D:\Fake image detection\training_fake\hard_180_0011.jpg"
"D:\Fake image detection\training_fake\hard_181_0001.jpg"
"D:\Fake image detection\training_fake\hard_182_0011.jpg"
"D:\Fake image detection\training_fake\hard_183_1101.jpg"
"D:\Fake image detection\training_fake\hard_184_0011.jpg"
"D:\Fake image detection\training_fake\hard_185_1100.jpg"
"D:\Fake image detection\training_fake\hard_186_0011.jpg"
"D:\Fake image detection\training_fake\hard_187_0100.jpg"
"D:\Fake image detection\training_fake\hard_188_0100.jpg"
"D:\Fake image detection\training_fake\hard_189_0011.jpg"
"D:\Fake image detection\training_fake\hard_18_1111.jpg"
"D:\Fake image detection\training_fake\hard_190_1111.jpg"
"D:\Fake image detection\training_fake\hard_191_0011.jpg"
"D:\Fake image detection\training_fake\hard_192_1111.jpg"
"D:\Fake image detection\training_fake\hard_193_1111.jpg"
"D:\Fake image detection\training_fake\hard_194_0110.jpg"
"D:\Fake image detection\training_fake\hard_195_1000.jpg"
"D:\Fake image detection\training_fake\hard_196_1101.jpg"
"D:\Fake image detection\training_fake\hard_197_1100.jpg"
"D:\Fake image detection\training_fake\hard_198_1100.jpg"
"D:\Fake image detection\training_fake\hard_199_0011.jpg"
"D:\Fake image detection\training_fake\hard_19_1111.jpg"
"D:\Fake image detection\training_fake\hard_1_1111.jpg"
"D:\Fake image detection\training_fake\hard_200_1111.jpg"
"D:\Fake image detection\training_fake\hard_201_0100.jpg"
"D:\Fake image detection\training_fake\hard_202_1101.jpg"
"D:\Fake image detection\training_fake\hard_203_0010.jpg"
"D:\Fake image detection\training_fake\hard_204_0011.jpg"
"D:\Fake image detection\training_fake\hard_205_0011.jpg"
"D:\Fake image detection\training_fake\hard_206_0001.jpg"
"D:\Fake image detection\training_fake\hard_207_1100.jpg"
"D:\Fake image detection\training_fake\hard_208_0001.jpg"
"D:\Fake image detection\training_fake\hard_209_1011.jpg"
"D:\Fake image detection\training_fake\hard_20_1111.jpg"
"D:\Fake image detection\training_fake\hard_210_1100.jpg"
"D:\Fake image detection\training_fake\hard_211_0110.jpg"
"D:\Fake image detection\training_fake\hard_212_1101.jpg"
"D:\Fake image detection\training_fake\hard_213_0101.jpg"
"D:\Fake image detection\training_fake\hard_214_1011.jpg"
"D:\Fake image detection\training_fake\hard_215_1101.jpg"
"D:\Fake image detection\training_fake\hard_216_0111.jpg"
"D:\Fake image detection\training_fake\hard_217_1100.jpg"
"D:\Fake image detection\training_fake\hard_218_0100.jpg"
"D:\Fake image detection\training_fake\hard_219_1101.jpg"
"D:\Fake image detection\training_fake\hard_21_1101.jpg"
"D:\Fake image detection\training_fake\hard_220_1111.jpg"
"D:\Fake image detection\training_fake\hard_221_0101.jpg"
"D:\Fake image detection\training_fake\hard_222_1001.jpg"
"D:\Fake image detection\training_fake\hard_223_1111.jpg"
"D:\Fake image detection\training_fake\hard_224_0111.jpg"
"D:\Fake image detection\training_fake\hard_225_0011.jpg"
"D:\Fake image detection\training_fake\hard_226_0100.jpg"
"D:\Fake image detection\training_fake\hard_227_1100.jpg"
"D:\Fake image detection\training_fake\hard_228_1111.jpg"
"D:\Fake image detection\training_fake\hard_229_0100.jpg"
"D:\Fake image detection\training_fake\hard_22_1111.jpg"
"D:\Fake image detection\training_fake\hard_230_1110.jpg"
"D:\Fake image detection\training_fake\hard_231_1111.jpg"
"D:\Fake image detection\training_fake\hard_232_0001.jpg"
"D:\Fake image detection\training_fake\hard_233_0010.jpg"
"D:\Fake image detection\training_fake\hard_234_1100.jpg"
"D:\Fake image detection\training_fake\hard_235_0001.jpg"
"D:\Fake image detection\training_fake\hard_236_1001.jpg"
"D:\Fake image detection\training_fake\hard_237_0010.jpg"
"D:\Fake image detection\training_fake\hard_238_1000.jpg"
"D:\Fake image detection\training_fake\hard_239_1000.jpg"
"D:\Fake image detection\training_fake\hard_23_1110.jpg"
"D:\Fake image detection\training_fake\hard_240_1101.jpg"
"D:\Fake image detection\training_fake\hard_24_1100.jpg"
"D:\Fake image detection\training_fake\hard_25_1111.jpg"
"D:\Fake image detection\training_fake\hard_26_0011.jpg"
"D:\Fake image detection\training_fake\hard_27_1111.jpg"
"D:\Fake image detection\training_fake\hard_28_1111.jpg"
"D:\Fake image detection\training_fake\hard_29_1111.jpg"
"D:\Fake image detection\training_fake\hard_2_1111.jpg"
"D:\Fake image detection\training_fake\hard_30_1101.jpg"
"D:\Fake image detection\training_fake\hard_31_0011.jpg"
"D:\Fake image detection\training_fake\hard_32_1111.jpg"
"D:\Fake image detection\training_fake\hard_33_1011.jpg"
"D:\Fake image detection\training_fake\hard_34_1111.jpg"
"D:\Fake image detection\training_fake\hard_35_1111.jpg"
"D:\Fake image detection\training_fake\hard_36_1101.jpg"
"D:\Fake image detection\training_fake\hard_37_1111.jpg"
"D:\Fake image detection\training_fake\hard_38_1110.jpg"
"D:\Fake image detection\training_fake\hard_39_1111.jpg"
"D:\Fake image detection\training_fake\hard_3_1111.jpg"
"D:\Fake image detection\training_fake\hard_40_1111.jpg"
"D:\Fake image detection\training_fake\hard_41_1111.jpg"
"D:\Fake image detection\training_fake\hard_42_1111.jpg"
"D:\Fake image detection\training_fake\hard_43_1111.jpg"
"D:\Fake image detection\training_fake\hard_44_1111.jpg"
"D:\Fake image detection\training_fake\hard_45_1111.jpg"
"D:\Fake image detection\training_fake\hard_46_0011.jpg"
"D:\Fake image detection\training_fake\hard_47_1100.jpg"
"D:\Fake image detection\training_fake\hard_48_0011.jpg"
"D:\Fake image detection\training_fake\hard_49_0010.jpg"
"D:\Fake image detection\training_fake\hard_4_1111.jpg"
"D:\Fake image detection\training_fake\hard_50_1101.jpg"
"D:\Fake image detection\training_fake\hard_51_1111.jpg"
"D:\Fake image detection\training_fake\hard_52_1111.jpg"
"D:\Fake image detection\training_fake\hard_53_1100.jpg"
"D:\Fake image detection\training_fake\hard_54_0001.jpg"
"D:\Fake image detection\training_fake\hard_55_0011.jpg"
"D:\Fake image detection\training_fake\hard_56_0100.jpg"
"D:\Fake image detection\training_fake\hard_57_0110.jpg"
"D:\Fake image detection\training_fake\hard_58_0001.jpg"
"D:\Fake image detection\training_fake\hard_59_1110.jpg"
"D:\Fake image detection\training_fake\hard_5_1111.jpg"
"D:\Fake image detection\training_fake\hard_60_1111.jpg"
"D:\Fake image detection\training_fake\hard_61_0011.jpg"
"D:\Fake image detection\training_fake\hard_62_1010.jpg"
"D:\Fake image detection\training_fake\hard_63_1101.jpg"
"D:\Fake image detection\training_fake\hard_64_0010.jpg"
"D:\Fake image detection\training_fake\hard_65_0101.jpg"
"D:\Fake image detection\training_fake\hard_66_1111.jpg"
"D:\Fake image detection\training_fake\hard_67_0001.jpg"
"D:\Fake image detection\training_fake\hard_68_1100.jpg"
"D:\Fake image detection\training_fake\hard_69_0011.jpg"
"D:\Fake image detection\training_fake\hard_6_1110.jpg"
"D:\Fake image detection\training_fake\hard_70_1100.jpg"
"D:\Fake image detection\training_fake\hard_71_1100.jpg"
"D:\Fake image detection\training_fake\hard_72_1100.jpg"
"D:\Fake image detection\training_fake\hard_73_0011.jpg"
"D:\Fake image detection\training_fake\hard_74_0011.jpg"
"D:\Fake image detection\training_fake\hard_75_0011.jpg"
"D:\Fake image detection\training_fake\hard_76_1100.jpg"
"D:\Fake image detection\training_fake\hard_77_1100.jpg"
"D:\Fake image detection\training_fake\hard_78_1101.jpg"
"D:\Fake image detection\training_fake\hard_79_1110.jpg"
"D:\Fake image detection\training_fake\hard_7_1111.jpg"
"D:\Fake image detection\training_fake\hard_80_0100.jpg"
"D:\Fake image detection\training_fake\hard_81_1101.jpg"
"D:\Fake image detection\training_fake\hard_82_0011.jpg"
"D:\Fake image detection\training_fake\hard_83_1111.jpg"
"D:\Fake image detection\training_fake\hard_84_0011.jpg"
"D:\Fake image detection\training_fake\hard_85_1111.jpg"
"D:\Fake image detection\training_fake\hard_86_1100.jpg"
"D:\Fake image detection\training_fake\hard_87_1111.jpg"
"D:\Fake image detection\training_fake\hard_88_1111.jpg"
"D:\Fake image detection\training_fake\hard_89_1110.jpg"
"D:\Fake image detection\training_fake\hard_8_1000.jpg"
"D:\Fake image detection\training_fake\hard_90_1100.jpg"
"D:\Fake image detection\training_fake\hard_91_1100.jpg"
"D:\Fake image detection\training_fake\hard_92_1001.jpg"
"D:\Fake image detection\training_fake\hard_93_1111.jpg"
"D:\Fake image detection\training_fake\hard_94_1111.jpg"
"D:\Fake image detection\training_fake\hard_95_0001.jpg"
"D:\Fake image detection\training_fake\hard_96_1110.jpg"
"D:\Fake image detection\training_fake\hard_97_1001.jpg"
"D:\Fake image detection\training_fake\hard_98_1101.jpg"
"D:\Fake image detection\training_fake\hard_99_1111.jpg"
"D:\Fake image detection\training_fake\hard_9_1111.jpg"
"D:\Fake image detection\training_fake\mid_100_1110.jpg"
"D:\Fake image detection\training_fake\mid_101_1111.jpg"
